,vendor,platform,firmware,module,guid,contains unstuffed,contains patch,rsm addrs,device,version,release_date
488,Lenovo,Client,lvfs/Lenovo/7e519a0622eb12f3ee9a306b9e55a3bdd4004855684e4afd39c8024c9784e24b-Lenovo-ThinkPad-X390T490s-SystemFirmware-1.71P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x1084,0x13e2",ThinkPad T490s/X390,0.1.71,2020-11-04
489,Lenovo,Client,lvfs/Lenovo/05c00911c5c98eb27da485a78797f5dd3b8c4d21ec4f6b195d2216c5404564cc-Lenovo-ThinkPad-X390T490s-SystemFirmware-1.71/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad T490s/X390,0.1.71,2020-11-04
490,Lenovo,Client,lvfs/Lenovo/ceeb49afdca44f2141a37a268c84444dee4041ddca8ca6ead39ef61143fdf9f3-Lenovo-ThinkPad-T570P51s-SystemFirmware-0.1.45/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x88bc,0x939c,0x85c7",ThinkPad T570/P51s,0.1.45,2020-11-04
491,Lenovo,Client,lvfs/Lenovo/c5985c1983259b73e41f93839332d862605c0296857972eecbd97be2041918dd-Lenovo-ThinkPad-P51-SystemFirmware-1.54/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x890c,0x8617,0x93ec",ThinkPad P51,0.1.54,2020-11-05
492,Lenovo,Client,lvfs/Lenovo/b8803d0b9ee5bbce200e769fbfc9da76e79bdb414925d8ede63ca22260cf3f6e-Lenovo-ThinkPad-P71-SystemFirmware-1.33/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x93ec,0x8617,0x890c",ThinkPad P71,0.1.33,2020-11-05
493,Lenovo,Client,lvfs/Lenovo/f4005a8248a5d23f7734c47f471d87434c40b0373cc649dd42ebbf1401a6fbcf-Lenovo-ThinkPad-P52P72-SystemFirmware-1.40/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad P52/P72,0.1.40,2020-11-12
494,Lenovo,Client,lvfs/Lenovo/bb54bd89e902d4dd64aedca2b8f37e199affd7353e483ee2f6f75e9febc28c2d-Lenovo-ThinkPad-P1X1Extreme-SystemFirmware-0.1.33/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad P1/X1 Extreme,0.1.33,2020-11-12
495,Lenovo,Client,lvfs/Lenovo/39b94ffcedbda3b674f2364ce9a8fe466208fd7370a7ead8a7d769d32d8de092-Lenovo-ThinkPad-P1Gen2X1Extreme2nd-SystemFirmware-1.36/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x13e2,0x1084",ThinkPad P1 Gen 2/X1 Extreme 2nd,0.1.36,2020-11-19
496,Lenovo,Client,lvfs/Lenovo/4fa8034296eb14f3d44f517b9e575f7265112b767ee7c9ee2041af706ae0f4a0-Lenovo-ThinkPad-P1Gen2X1Extreme2nd-SystemFirmware-1.36/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad P1 Gen 2/X1 Extreme 2nd,0.1.36,2020-11-19
497,Lenovo,Client,lvfs/Lenovo/4266012519b0f78002a4fceaacac6a06f861fd06420fdbcda546bfdf171ed7d4-Lenovo-ThinkStation-P520-P520c-SystemFirmware-S03KT42A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9ae9,0x96b4,0x9c69",ThinkStation P520/ThinkStation P520c,42,2020-11-19
498,Lenovo,Client,lvfs/Lenovo/58cf4208667caa916fc9c05f459f8cafeb7d4c1a72269dc43ae1a96f682425f9-Lenovo-ThinkStation-P320-SystemFirmware-S06KT56A/S06KT56A.ROM,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8e1c,0x8339,0x8044",ThinkStation P320,56,2020-11-19
499,Lenovo,Client,lvfs/Lenovo/3e2d1a622f955bd56d9c08f15c8a65c1fd79593421af55fed244cf4ac0dcfb51-Lenovo-ThinkPad-P1X1Extreme-SystemFirmware-0.1.34/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad P1/X1 Extreme,0.1.34,2020-12-07
500,Lenovo,Client,lvfs/Lenovo/9d5bcf7fb7d405b3e2b3a12c973bd784ba3523e1f90ca8083fcb95b8860f84f6-Lenovo-ThinkPad-X13YogaGen1-SystemFirmware-0.1.28/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x10e2,0x150e",ThinkPad X13YogaGen1,0.1.28,2020-12-08
501,Lenovo,Client,lvfs/Lenovo/69b3321ced33661cfaa5841ca322ecfbdd80ccd451aa17dc29f6dca89f1dfbd2-Lenovo-ThinkPad-P15P17T15gT15pP15vGen1-SystemFirmware-1.16/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x22e0,0x150e",ThinkPad P15 Gen 1/ P17 Gen 1/ P15g Gen 1/ T15p Gen 1/ P15v Gen 1,0.1.16,2020-12-16
502,Lenovo,Client,lvfs/Lenovo/3e62743ce2479ebd090439dad7e059a873a679c16e60b3b365a0149a7b92f040-Lenovo-ThinkPad-P1Gen3X1Extreme3rd-SystemFirmware-1.12/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x10e2,0x150e",ThinkPad P1 Gen 3/X1 Extreme 3rd,0.1.12,2020-12-21
503,Lenovo,Client,lvfs/Lenovo/7bdc8373ace8f930cf25aa597d33f7295ffa629e0d1f9c9fa6d1ad5a9493336c-Lenovo-ThinkPad-X395-T495s-SystemFirmware-1.23/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8a2a,0x86fb",ThinkPad X395 T495s,0.1.29,2020-12-30
504,Lenovo,Client,lvfs/Lenovo/5e49b82f571ead8f159f00c0fb20de28c150995529d6efedfb1ee2f089a55891-Lenovo-ThinkPad-X395-T495s-SystemFirmware-1.23P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8a2a,0x86fb",ThinkPad X395 T495s,0.1.29,2020-12-30
505,Lenovo,Client,lvfs/Lenovo/a8e296614ee1f32cca8ae627528397928b6714cd2cb65a86a441f33f0f348f3f-Lenovo-ThinkStation-P720-SystemFirmware-S04KT51A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9908,0x9b7d",ThinkStation P720,0x33,2021-01-05
506,Lenovo,Client,lvfs/Lenovo/bd11d19a9247ae89686fba0180858c016ad1b74b645542eb54dfa8e66e542a53-Lenovo-ThinkStation-P920-SystemFirmware-S05KT51A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9908,0x9b7d",ThinkStation P920,0x33,2021-01-05
507,Lenovo,Client,lvfs/Lenovo/a35efbdbbceafb94cd6e06f762a686bf28186a8ec7ccc870750f522737f7c643-Lenovo-ThinkPad-P1Gen2X1Extreme2nd-SystemFirmware-1.37/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x1084,0x13e2,0x201e",ThinkPad P1 Gen 2/X1 Extreme 2nd,0.1.37,2021-01-07
508,Lenovo,Client,lvfs/Lenovo/95e4713014a79ba63db13889f085d3f11b757dc66fc04a97d73599be43e71dba-N2XET27W/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x22e0,0x10e2",ThinkPad T14 Gen 1/ P14s Gen 1 / T15 Gen 1 / P15s Gen 1 / T14 Gen 1 Healthcare Edition,0.1.17,2021-01-07
509,Lenovo,Client,lvfs/Lenovo/9de3326953aafc302324d206bf5b0869e2ed20d3b7e88572c59f2f35dc9130a6-Lenovo-ThinkPad-P1Gen2X1Extreme2nd-SystemFirmware-1.37/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x1084,0x201e",ThinkPad P1 Gen 2/X1 Extreme 2nd,0.1.37,2021-01-07
510,Lenovo,Client,lvfs/Lenovo/6f680c4dd6486009da63f7196cc8d5622bb28ebab49b37c00b3a0347e66c0052-Lenovo-ThinkPad-X13YogaGen1-SystemFirmware-0.1.29/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x150e,0x22e0",ThinkPad X13YogaGen1,0.1.29,2021-01-08
511,Lenovo,Client,lvfs/Lenovo/2a9cf9aabe34627561f9d92523c87c2b1ff727ab24e1f3b84469ec28a008f996-Lenovo-ThinkPad-P53P73-SystemFirmware-1.28-W-BIOS/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad P53/P73,0.1.28,2021-01-12
512,Lenovo,Client,lvfs/Lenovo/d5cf48af6c26eade8935e96c060fc710fcd235558fffcf662517ced81e76ebde-Lenovo-ThinkPad-P53P73-SystemFirmware-1.28-P-BIOS/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x1084,0x13e2",ThinkPad P53/P73,0.1.28,2021-01-12
513,Lenovo,Client,lvfs/Lenovo/d647d487b5a5c1d788c611c6667ee77e4755994e151d60db0415f31246ef4993-Lenovo-ThinkPad-X390Yoga-SystemFirmware-0.1.83/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x13e2,0x1084",ThinkPad X390 Yoga,0.1.83,2021-01-13
514,Lenovo,Client,lvfs/Lenovo/8f722fc13cce57ff4e579995470bd4200f65578803118c78ccd02b5e599a2066-Lenovo-M2W-SystemFirmware-M2WKT52A/M2WKT52A.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x10e2,0x150e","ThinkCentre M70q, ThinkCentre M80q, ThinkCentre M90q, ThinkCentre M730q, ThinkCentre M930q, ThinkStation P340tiny",0x10052,2021-01-13
515,Lenovo,Client,lvfs/Lenovo/9bf2f79842227af89ec97e9cc3fa2e49b25be2725291653f2fc8d5050792df6d-Lenovo-ThinkPad-X390Yoga-SystemFirmware-0.1.83/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x201e,0x1084",ThinkPad X390 Yoga,0.1.83,2021-01-13
516,Lenovo,Client,lvfs/Lenovo/c29d161f8d67034b2557bd35da7c433e1f2d6505a78ad593dbb3760ed297b14b-Lenovo-ThinkStation-P520-P520c-SystemFirmware-S03KT43A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9ae9,0x96b4,0x9c69",ThinkStation P520/ThinkStation P520c,43,2021-01-19
517,Lenovo,Client,lvfs/Lenovo/de4c2ddeb756ae3cc8ea6a6ba884ebab59d38234fff9d58aa320547c663098a2-Lenovo-ThinkStation-P520-P520c-SystemFirmware-S03KT44A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x96b4,0x9ae9,0x9c69",ThinkStation P520/ThinkStation P520c,44,2021-01-26
518,Lenovo,Client,lvfs/Lenovo/ffa5e08eb514813d7b785ceb6eebd50eb75096a55e694e466361dedcb499493f-Lenovo-ThinkPad-X13YogaGen1-SystemFirmware-0.1.30/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x10e2,0x22e0",ThinkPad X13YogaGen1,0.1.30,2021-01-27
519,Lenovo,Client,lvfs/Lenovo/b93728e8c36f75e28e21ac96e9e5d8750fca30b356d1ffa6976c01eb570d8138-Lenovo-ThinkStation-P320-SystemFirmware-S06KT57A/S06KT57A.ROM,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8044,0x8339,0x8e1c",ThinkStation P320,57,2021-01-28
520,Lenovo,Client,lvfs/Lenovo/cfbe003cdb80e434c30817b8d683c7fd1796f5e686d83a5e7877ea82af7f56ce-Lenovo-ThinkPad-L570-SystemFirmware-0.1.50/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x88bc,0x85c7,0x939c",ThinkPad L570,0.1.50,2021-01-29
521,Lenovo,Client,lvfs/Lenovo/122c76eeb66134c63562197322b5058718476ff0c5debcf14089140a91eee568-Lenovo-ThinkPad-P15P17T15gT15pP15vGen1-SystemFirmware-1.17/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x150e,0x22e0",ThinkPad P15 Gen 1/ P17 Gen 1/ P15g Gen 1/ T15p Gen 1/ P15v Gen 1,0.1.17,2021-02-01
522,Lenovo,Client,lvfs/Lenovo/66fa40d6373aca5d2dfc74c3034252e315cb9aa84dfc4b6813ef9a28b04d6fe4-Lenovo-ThinkPad-X1NanoGen1-SystemFirmware-0.1.39/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x2356,0x10e2",ThinkPad X1 Nano Gen 1,0.1.39,2021-02-08
523,Lenovo,Client,lvfs/Lenovo/469ec4103c7595cceb4fa7708506966c6528c574813737122b5374e14b20b547-Lenovo-ThinkPad-P1Gen2X1Extreme2nd-SystemFirmware-1.38/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x1084,0x13e2,0x201e",ThinkPad P1 Gen 2/X1 Extreme 2nd,0.1.38,2021-02-18
524,Lenovo,Client,lvfs/Lenovo/60c038a9aee00aba52832e0bae840154b5bff556b928975fc83343cf8585f48a-Lenovo-ThinkPad-P1Gen2X1Extreme2nd-SystemFirmware-1.38/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x1084,0x201e",ThinkPad P1 Gen 2/X1 Extreme 2nd,0.1.38,2021-02-18
525,Lenovo,Client,lvfs/Lenovo/681a4375ef54c2a965d65792d85281515f1051cffae6f02340dc61e93f0d4817-Lenovo-ThinkPad-P1Gen3X1Extreme3rd-SystemFirmware-1.13/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x150e,0x22e0",ThinkPad P1 Gen 3/X1 Extreme 3rd,0.1.13,2021-02-26
526,Lenovo,Client,lvfs/Lenovo/70983825261a87a4d98ced591c7dd7d137705f9642de2c27fcc2c221e39cec84-R17ET27W/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x22e0,0x10e2",ThinkPad L14 Gen 1 / L15 Gen 1,0.1.10,2021-02-28
527,Lenovo,Client,lvfs/Lenovo/6c942b5d2c9da158750c7c62ea893d569fa6772f389dc5421d4a10bb8c4eb318-Lenovo-ThinkPad-T495-SystemFirmware-1.27P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x86fb,0x8a2a",ThinkPad T495,0.1.33,2021-03-02
528,Lenovo,Client,lvfs/Lenovo/c71c3d9c01c9e1c3a9a1228fbd6457c528a785084ae084895f0410a922dfaaca-Lenovo-ThinkPad-T495-SystemFirmware-1.27/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x86fb,0x8a2a",ThinkPad T495,0.1.33,2021-03-02
529,Lenovo,Client,lvfs/Lenovo/f846f98a3883cbf6db842d3f607157ce12f0bdaa3810f37387fee3f873ed4348-Lenovo-ThinkPad-P52P72-SystemFirmware-1.41/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x1084,0x13e2",ThinkPad P52/P72,0.1.41,2021-03-04
530,Lenovo,Client,lvfs/Lenovo/30a24fbc6b25b709115f22447f698e7efe9900318f389ef6a53dbceb1232a1a3-Lenovo-ThinkStation-P920-SystemFirmware-S05KT52A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9b7d,0x9908",ThinkStation P920,0x34,2021-03-05
531,Lenovo,Client,lvfs/Lenovo/05cd3642e456beb6575105392cad3967abdd7a4b2ffb469597a9bf10d7bc029c-Lenovo-ThinkStation-P720-SystemFirmware-S04KT52A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9b7d,0x9908",ThinkStation P720,0x34,2021-03-05
532,Lenovo,Client,lvfs/Lenovo/28f369f1197c2856cb37d1c34524ea216f984c5182b75fe83cb22b274202836a-Lenovo-ThinkPad-P15P17T15gT15pP15vGen1-SystemFirmware-1.19/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x10e2,0x150e",ThinkPad P15 Gen 1/ P17 Gen 1/ P15g Gen 1/ T15p Gen 1/ P15v Gen 1,0.1.19,2021-03-07
533,Lenovo,Client,lvfs/Lenovo/43f722e556730ad19f91011fc6374246b9d54fb905a64b1e27c8b52a58291fb4-Lenovo-ThinkPad-P1X1Extreme-SystemFirmware-0.1.35/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x1084,0x201e",ThinkPad P1/X1 Extreme,0.1.35,2021-03-11
534,Lenovo,Client,lvfs/Lenovo/e647960e4f46511756eee8295bdffe7fd80f34b232b970b117bc0337e7a5e1a4-Lenovo-ThinkPad-X390Yoga-SystemFirmware-0.1.84/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x1084,0x13e2,0x201e",ThinkPad X390 Yoga,0.1.84,2021-03-15
535,Lenovo,Client,lvfs/Lenovo/cd337366f64572c3c0bd6703cb44bbc78cff403c1a2a8b06771e733ab56cab64-Lenovo-ThinkPad-X1NanoGen1-SystemFirmware-0.1.41/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x1519,0x10e2,0x2356",ThinkPad X1 Nano Gen 1,0.1.41,2021-03-15
536,Lenovo,Client,lvfs/Lenovo/3760826d074f23aa906627446cf8c093a6edb49171d68c6bdfd3d824064b2fa8-Lenovo-ThinkPad-P1Gen3X1Extreme3rd-SystemFirmware-1.14/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x22e0,0x150e",ThinkPad P1 Gen 3/X1 Extreme 3rd,0.1.14,2021-03-15
537,Lenovo,Client,lvfs/Lenovo/a445c4967128b1e9fa7dab749297f6eb63b330f856aa39301d1a13bcd0c9ff59-Lenovo-ThinkPad-X390Yoga-SystemFirmware-0.1.84/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x1084,0x13e2",ThinkPad X390 Yoga,0.1.84,2021-03-15
538,Lenovo,Client,lvfs/Lenovo/0c83449bf670963244f91728054af7a2e8f0dc6c2d10736c97f535e8adde9791-Lenovo-ThinkStation-P520-P520c-SystemFirmware-S03KT45A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9c69,0x9ae9,0x96b4",ThinkStation P520/ThinkStation P520c,0x2d,2021-03-25
539,Lenovo,Client,lvfs/Lenovo/00c8045f259f93818cb8170f0f62d93f3c8c608feb67efd17b6df4170833df54-N2XET34W/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x10e2,0x150e",ThinkPad T14 Gen 1/ P14s Gen 1 / T15 Gen 1 / P15s Gen 1 / T14 Gen 1 Healthcare Edition,0.1.24,2021-03-29
540,Lenovo,Client,lvfs/Lenovo/2e1506e88315815b602684790de773fd86e03c6f60898e72f574a65b62853079-N2XET32W/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x150e,0x22e0",ThinkPad T14 Gen 1/ P14s Gen 1 / T15 Gen 1 / P15s Gen 1 / T14 Gen 1 Healthcare Edition,0.1.22,2021-03-29
541,Lenovo,Client,lvfs/Lenovo/d8bd9685f0910663d2db920a07f27c086446bc10d03e75d1927f04d886bd47b8-N2XET35W/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x150e,0x10e2",ThinkPad T14 Gen 1/ P14s Gen 1 / T15 Gen 1 / P15s Gen 1 / T14 Gen 1 Healthcare Edition,0.1.25,2021-03-29
542,Lenovo,Client,lvfs/Lenovo/cde14e8b888496f6dd803b70c513b9a003a65f3dbdf9cac5afba5fa0556eb6e4-N2XET33W/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x150e,0x22e0,0x10e2",ThinkPad T14 Gen 1/ P14s Gen 1 / T15 Gen 1 / P15s Gen 1 / T14 Gen 1 Healthcare Edition,0.1.23,2021-03-29
543,Lenovo,Client,lvfs/Lenovo/ef0d324fdbb5cd7fe558a065fffe0586d792099caff793b894eb78d2032928ef-Lenovo-ThinkPad-P1Gen3X1Extreme3rd-SystemFirmware-1.15/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x10e2,0x150e",ThinkPad P1 Gen 3/X1 Extreme 3rd,0.1.15,2021-04-15
544,Lenovo,Client,lvfs/Lenovo/88f155410c1e6548372ddced2c8af063fae8e335158c35380206bc32426500e7-Lenovo-ThinkPad-P15P17T15gT15pP15vGen1-SystemFirmware-1.21/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x10e2,0x22e0,0x150e",ThinkPad P15 Gen 1/ P17 Gen 1/ P15g Gen 1/ T15p Gen 1/ P15v Gen 1,0.1.21,2021-04-18
545,Lenovo,Client,lvfs/Lenovo/6ef5e31e59e1a27bd950a86a5b544d43232661c7fc889be133036a38fd61ef65-Lenovo-ThinkPad-X1Carbon9th-X1Yoga6th-SystemFirmware-1.52/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x2275,0x10e2,0x1519",ThinkPad X1 Carbon 9th / X1 Yoga 6th,0.1.52,2021-04-19
546,Lenovo,Client,lvfs/Lenovo/f866e780dc7a0ffa44234a8022f5c3c9e968a8234b96843d60c7c80f23cb52a1-Lenovo-ThinkPad-X390Yoga-SystemFirmware-0.1.85/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x1084,0x201e,0x13e2",ThinkPad X390 Yoga,0.1.85,2021-04-20
547,Lenovo,Client,lvfs/Lenovo/b35c9174212726d798fccccc77536def5b9a1ed95b7b9680a6b541f9bd96862a-Lenovo-ThinkPad-X390Yoga-SystemFirmware-0.1.85/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x1084,0x13e2",ThinkPad X390 Yoga,0.1.85,2021-04-20
548,Lenovo,Client,lvfs/Lenovo/cc7dc96f88504f047eb12e593c9c1960e3633e2b0d5b29a56690660b4230087d-Lenovo-M2W-SystemFirmware-M2WKT46A/M2WKT46A.cap,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,True,"0x22e0,0x10e2,0x150e","ThinkCentre M70q, ThinkCentre M80q, ThinkCentre M90q, ThinkCentre M730q, ThinkCentre M930q, ThinkStation P340tiny",0x10046,2021-04-21
549,Lenovo,Client,lvfs/Lenovo/47fbf09abb9c224a42967e78310b295e24f1e9c2a1a0002be97624661e33884c-Lenovo-ThinkPad-P53P73-SystemFirmware-1.30-P-BIOS/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x1084,0x201e,0x13e2",ThinkPad P53/P73,0.1.30,2021-04-21
550,Lenovo,Client,lvfs/Lenovo/775e01ceb6d548c0c42b3455321fec9ef2d8368fefcadee741bd6f0e8e9d12cc-Lenovo-ThinkPad-P53P73-SystemFirmware-1.30-W-BIOS/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x201e,0x1084,0x13e2",ThinkPad P53/P73,0.1.30,2021-04-21
551,Lenovo,Client,lvfs/Lenovo/f0070eb7ca6fa453cbbf2cfac4de5f48e599d4ee74e5f40253db35bdb4e440c1-Lenovo-ThinkStation-P520-P520c-SystemFirmware-S03KT46A/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9c69,0x9ae9,0x96b4",ThinkStation P520/ThinkStation P520c,0x2e,2021-04-23
552,Lenovo,Client,lvfs/Lenovo/40fb1acebfced504f43e50a7ba102ceda18295880e2b009da964e13a7e155e20-Lenovo-ThinkPad-L570-SystemFirmware-0.1.51/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x88bc,0x939c,0x85c7",ThinkPad L570,0.1.51,2021-04-23
553,Lenovo,Client,lvfs/Lenovo/7bc1b8e72ae1c192b25fac849a119855a92ae011242e869d6b333755d90dab38-Lenovo-ThinkPad-L560-SystemFirmware-1.55/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xad27,0xa9b1",ThinkPad L560,0.1.55,2021-04-23
554,Lenovo,Client,lvfs/Lenovo/6118418445d55c45cecf002f09badc606f219f59028a381ac707a5957c249e5f-Lenovo-ThinkPad-P52P72-SystemFirmware-1.42/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x13e2,0x1084,0x201e",ThinkPad P52/P72,0.1.42,2021-04-26
